"Long" "Lat" "SiteNum" "Name" "State" "First" "Last" "PercComp" "Elev" "Dist"
"145.28" "-37.92" "086187" "LYSTERFIELD (BOLEIO)" "VIC" "1898" "1909" "0.94" NA "10.14"
"144.9" "-38.35" "086188" "MAIN RIDGE" "VIC" "1929" "1960" "0.61" NA "5.33"
"145.08" "-37.83" "086189" "MALVERN EAST YALLAMBEE" "VIC" "1916" "1927" "0.99" NA "0.46"
"145.08" "-38" "086190" "MENTONE" "VIC" "1914" "1931" "0.98" NA "6.81"
"145.1" "-37.8" "086191" "MONT ALBERT" "VIC" "1910" "1931" "0.97" NA "4.21"
"145.3" "-38" "086192" "NARRE WARREN" "VIC" "1928" "1936" "0.98" NA "11.31"
"145.4" "-38.5" "086193" "NEWHAVEN" "VIC" "1916" "1929" "0.96" NA "8.19"
"145.78" "-38.49" "086194" "OUTTRIM" "VIC" "1882" "2015" "0.66" "70" "3.39"
"145.5" "-38" "086195" "PAKENHAM (TOOMUC VALLEY)" "VIC" "1907" "1929" "0.61" NA "11.22"
"145.37" "-38.05" "086196" "PAKENHAM UPPER" "VIC" "1898" "1932" "0.46" NA "5.96"
"145.3" "-37.6" "086197" "PANTON HILL (FAIRVIEW)" "VIC" "1893" "1926" "0.24" NA "29.55"
"144.7" "-38.3" "086198" "PORTSEA GOLF CLUB" "VIC" "1930" "1942" "0.93" NA "7.15"
"145.2" "-38.4" "086199" "SOMERS (BALNARRING EAST)" "VIC" "1888" "1935" "0.96" NA "8.38"
"145.35" "-37.9" "086200" "SHERBROOKE" "VIC" "1933" "1950" "1" NA "15.76"
"145.45" "-37.53" "086201" "TOOLANGI (MOUNT SALE STN)" "VIC" "1906" "1915" "0.83" NA "44.89"
"145.6" "-38.1" "086202" "TYNONG" "VIC" "1914" "1949" "0.9" NA "4.86"
"145.9" "-37.7" "086203" "WALSH'S CREEK STATION" "VIC" "1905" "1923" "0.91" NA "56.6"
"145.7" "-37.75" "086204" "WARBURTON (FERNLEIGH)" "VIC" "1905" "1927" "0.94" NA "43.52"
"145.2" "-37.7" "086205" "WARRANDYTE (RIVERS WOOD)" "VIC" "1931" "1937" "0.84" "122" "17.74"
"145.12" "-37.5" "086206" "WHITTLESEA (EDEN PARK)" "VIC" "1908" "1934" "0.81" NA "25.38"
"145.6" "-37.8" "086207" "YARRA JUNCTION" "VIC" "1903" "1919" "0.99" NA "35.02"
"145.6" "-37.75" "086208" "MILLGROVE" "VIC" "1928" "1933" "1" NA "40.35"
"145.37" "-38.08" "086209" "PAKENHAM PARK" "VIC" "1917" "1935" "0.25" NA "3.22"
"145.13" "-38.07" "086210" "BONBEACH (CARRUM)" "VIC" "1955" "2016" "0.89" "5" "1.06"
"145.6" "-38.4" "086211" "ALMURTA" "VIC" "1908" "1945" "0.85" NA "10.09"
"145.7" "-38.2" "086212" "MODELLA (TULLAH)" "VIC" "1956" "1974" "0.97" NA "7.28"
"144.9" "-38.38" "086213" "ROSEBUD (COUNTRY CLUB)" "VIC" "1927" "2016" "0.7" "18" "3.78"
"145.05" "-37.8" "086214" "CANTERBURY (BATINA)" "VIC" "1957" "1965" "0.93" NA "3.84"
"145.13" "-37.68" "086215" "DIAMOND CREEK" "VIC" "1957" "1968" "0.95" "76" "12.23"
"145.12" "-38.18" "086216" "MOUNT ELIZA (TA MARUA)" "VIC" "1950" "1962" "1" "150" "5.27"
"145" "-37.93" "086217" "HAMPTON" "VIC" "1959" "1961" "0.76" NA "10.64"
"145.37" "-37.72" "086218" "COLDSTREAM" "VIC" "1955" "1955" "1" "83" "25.75"
"145.56" "-37.69" "086219" "CORANDERRK BADGER WEIR" "VIC" "1879" "2015" "0.74" "360" "40.8"
"145.35" "-37.88" "086221" "SHERBROOKE BURNAM BEECHES" "VIC" "1957" "1982" "0.87" "503" "15.75"
"145.15" "-37.88" "086222" "SYNDAL CSIRO" "VIC" "1960" "1967" "0.8" "107" "1.81"
"145.03" "-38.34" "086223" "DROMANA SUSSEX FARM" "VIC" "1961" "2016" "0.99" "76" "4.89"
"145.22" "-37.98" "086224" "DANDENONG" "VIC" "1960" "2016" "0.84" "54" "5.04"
"145.07" "-38.12" "086225" "CARNEGIE" "VIC" "1961" "1966" "0.89" NA "1.95"
"145.02" "-38.27" "086226" "MOUNT MARTHA" "VIC" "1962" "1967" "0.93" "19" "4.02"
"145.43" "-37.78" "086227" "WANDIN NORTH" "VIC" "1962" "1975" "0.87" "168" "25.83"
"145.33" "-37.82" "086228" "KILSYTH (TUKAMUNDA)" "VIC" "1961" "1975" "0.9" "137" "15.98"
"145.53" "-37.74" "086229" "HEALESVILLE (VALLEY VIEW FARM)" "VIC" "2007" "2016" "0.93" "156" "35.69"
"145.26" "-37.84" "086230" "BAYSWATER" "VIC" "1963" "2001" "0.97" "100" "9.58"
"145.3" "-37.8" "086231" "RINGWOOD 2" "VIC" "1871" "1946" "0.99" NA "15.11"
"144.98" "-37.83" "086232" "MELBOURNE BOTANICAL GARDENS" "VIC" "1964" "2015" "0.88" "29" "6.95"
"145.8" "-37.62" "086233" "POLEY RANGE" "VIC" "1973" "1995" "0.06" "1219" "60.21"
"145.3" "-37.81" "086234" "CROYDON (DORSET GOLF COURSE)" "VIC" "1965" "2016" "0.93" "114" "14.39"
"145.4" "-37.8" "086235" "BORONIA 2" "VIC" "1964" "1965" "1" NA "22.46"
"145.13" "-38.15" "086236" "FRANKSTON" "VIC" "1965" "1971" "0.91" "46" "3.39"
"145.15" "-38.13" "086237" "FRANKSTON (KARINGAL)" "VIC" "1965" "1976" "0.93" "45" "3.42"
"145.47" "-38.48" "086238" "BASS" "VIC" "1938" "2012" "0.81" "8" "3.07"
"145.3" "-38.4" "086239" "FRENCH ISLAND (TANKERTON)" "VIC" "1903" "1950" "0.96" NA "13.75"
"145.3" "-38.4" "086240" "FRENCH ISLAND (MCLEOD PRISON)" "VIC" "1917" "1975" "0.98" "24" "13.75"
"145.15" "-37.77" "086241" "TEMPLESTOWE PASSIONATE FATHERS" "VIC" "1967" "1968" "0.17" "107" "9.54"
"145.42" "-37.92" "086242" "MENZIES CREEK" "VIC" "1967" "1980" "0.38" "305" "20.49"
"145.35" "-37.83" "086243" "MOUNT DANDENONG GTV9" "VIC" "1968" "2015" "0.63" "600" "17.07"
"145.24" "-38.13" "086244" "CRANBOURNE SOUTH" "VIC" "1967" "2016" "0.94" "80" "4.03"
"145.18" "-38.12" "086245" "CARRUM DOWNS" "VIC" "1967" "2006" "0.67" "30" "5.78"
"145.1" "-38.25" "086246" "MOOROODUC" "VIC" "1968" "2013" "0.97" "69" "7.9"
"145.54" "-37.95" "086247" "GEMBROOK" "VIC" "1968" "2001" "0.8" "311" "17.52"
"145.67" "-37.87" "086248" "GLADYSDALE (HAZELDENE)" "VIC" "1968" "1970" "0.55" "335" "30.12"
"145.63" "-38.53" "086249" "GLEN ALVIE (GRANTS)" "VIC" "1968" "1983" "0.99" "91" "2.37"
"145.12" "-37.66" "086250" "PLENTY" "VIC" "1968" "2005" "0.96" "122" "12.42"
"145.33" "-37.91" "086251" "UPWEY SHIRE COUNCIL" "VIC" "1967" "1995" "0.86" "220" "14.14"
"145.42" "-37.88" "086252" "OLINDA LAUREL COURT" "VIC" "1967" "1994" "0.95" "488" "21.89"
"145.32" "-38.22" "086253" "WARNEET ST LOUIS" "VIC" "1967" "1979" "0.92" "3" "6.88"
"145.17" "-38.08" "086254" "CARRUM DOWNS SEWER WORKS" "VIC" "1968" "1991" "0.95" "6" "3.24"
"145.48" "-38.55" "086255" "KILCUNDA WEATHERALL" "VIC" "1969" "1973" "0.94" "31" "9.11"
"145.33" "-37.88" "086256" "FERNY CREEK" "VIC" "1968" "1985" "0.68" "472" "14"
"145.2" "-37.85" "086257" "VERMONT SOUTH" "VIC" "1969" "1971" "0.77" "76" "5.1"
"145.35" "-37.92" "086258" "BELGRAVE" "VIC" "1968" "1977" "0.96" "259" "16.07"
"145.23" "-37.73" "086259" "WARRANDYTE DINGLEY DELL ROAD" "VIC" "1968" "1969" "0.23" "79" "17.72"
"145.05" "-37.76" "086260" "HEIDELBERG MMBW" "VIC" "1968" "1990" "0.84" "97" "3.24"
"145.42" "-37.98" "086261" "BEACONSFIELD UPPER" "VIC" "1968" "2011" "0.9" "199" "14.09"
"144.97" "-37.42" "086262" "WALLAN (KIA ORA)" "VIC" "1969" "1971" "0.77" "381" "31.14"
"145.1" "-38" "086263" "MORDIALLOC NORTH" "VIC" "1969" "1972" "0.98" "11" "5.23"
"144.95" "-38.41" "086264" "MAIN RIDGE" "VIC" "2008" "2016" "0.76" "190" "2.96"
"145.18" "-38.31" "086265" "HASTINGS" "VIC" "1969" "2016" "0.74" "20" "2.45"
"145.35" "-37.87" "086266" "FERNY CREEK" "VIC" "2011" "2016" "0.96" "513" "15.87"
"145.78" "-38.23" "086267" "ATHLONE MCDONALDS" "VIC" "1969" "1987" "0.95" "84" "13.35"
"145.47" "-38.07" "086268" "PAKENHAM LANDS DEPT" "VIC" "1969" "1985" "0.9" "61" "3.25"
"145.01" "-38.28" "086269" "MOUNT MARTHA SR&WSC" "VIC" "1968" "2001" "0.88" "42" "4.11"
"145.35" "-37.87" "086270" "SASSAFRAS (THE CRESCENT)" "VIC" "1968" "1977" "0.74" "460" "15.87"
"145.89" "-37.67" "086271" "REEFTON (UPPER YARRA DAM)" "VIC" "1969" "2016" "0.93" "321" "58.93"
"145" "-37.5" "086272" "DONNYBROOK" "VIC" "1942" "1943" "0.74" "274" "22.28"
"145.6" "-37.78" "086273" "LAUNCHING PLACE" "VIC" "1927" "1932" "0.96" NA "37.15"
"145.38" "-37.7" "086274" "YERING" "VIC" "1946" "1949" "0.83" "79" "28"
"145.5" "-37.8" "086275" "HODDLES CREEK STATE SCHOOL" "VIC" "1924" "1926" "0.79" "122" "30.59"
"145.08" "-37.87" "086276" "ASHBURTON" "VIC" "1948" "1950" "1" "61" "1.33"
"145.73" "-37.75" "086277" "WARBURTON EAST" "VIC" "1949" "1951" "0.86" NA "44.48"
"145.48" "-38.08" "086278" "PAKENHAM EAST" "VIC" "1946" "1947" "1" "91" "2.14"
"145.03" "-37.78" "086279" "NORTHCOTE" "VIC" "1969" "1996" "0.82" "35" "1.08"
"145.33" "-37.53" "086280" "KINGLAKE GARAGE" "VIC" "1969" "1988" "0.96" "543" "35.88"
"145.67" "-38.33" "086281" "NYORA (POST OFFICE)" "VIC" "1970" "2016" "0.96" "120" "7.65"
"144.83" "-37.67" "086282" "MELBOURNE AIRPORT" "VIC" "1970" "2016" "0.99" "113" "10.48"
"145.53" "-38" "086283" "PAKENHAM UPPER (TAYLOR)" "VIC" "1970" "1986" "0.96" "29" "12"
"145.25" "-37.93" "086284" "LYSTERFIELD (ALBION REID)" "VIC" "1970" "2000" "0.89" "165" "8.25"
"145.67" "-37.8" "086285" "YARRA JUNCTION WATERWORKS" "VIC" "1973" "1983" "0.96" "231" "37.39"
"144.93" "-37.68" "086286" "GLENROY (EVELL STREET)" "VIC" "1970" "1982" "0.95" NA "2.46"
"145.22" "-37.65" "086287" "HURSTBRIDGE (NORALA)" "VIC" "1970" "1980" "0.92" "119" "20.83"
"145.3" "-37.58" "086288" "ST ANDREWS" "VIC" "1971" "1973" "0.93" "198" "30.62"
"146.05" "-37.73" "086289" "YARRA PORTAL" "VIC" "1971" "1977" "0.66" "443" "61.85"
"146.07" "-37.67" "086290" "MONTYS HUT" "VIC" "1971" "1976" "0.86" "1006" "68.02"
"146.13" "-37.7" "086291" "MOUNT GREGORY" "VIC" "1971" "1976" "0.14" "1128" "69.14"
"145.18" "-38.05" "086292" "BANGHOLME" "VIC" "1971" "1977" "0.93" "6" "2.61"
"145.68" "-38.13" "086293" "BUNYIP (IONA)" "VIC" "1903" "1910" "0.65" NA "9.63"
"145.08" "-37.83" "086294" "MALVERN CAMPSIE" "VIC" "1914" "1924" "0.97" NA "0.46"
"145.4" "-37.8" "086295" "MOUNT EVELYN (ST ANNES)" "VIC" "1946" "1948" "1" NA "22.46"
"145" "-37.95" "086296" "SANDRINGHAM" "VIC" "1925" "1926" "0.44" NA "12.15"
"145.11" "-37.87" "086297" "MOUNT WAVERLEY (RIVERSDALE GOLF CLUB)" "VIC" "2009" "2016" "1" "82" "1.32"
"145.32" "-37.78" "086298" "MOOROOLBARK" "VIC" "1930" "1939" "0.48" NA "17.9"
"145.36" "-38.02" "086299" "BERWICK (BUCHANAN ROAD)" "VIC" "1979" "2016" "0.97" "85" "8.92"
"145.3" "-37.53" "086301" "QUEENSTOWN" "VIC" "1928" "1932" "0.65" "152" "33.77"
"145.22" "-37.87" "086302" "WANTIRNA SOUTH" "VIC" "1971" "1972" "0.5" "79" "4.83"
"145.19" "-37.89" "086303" "GLEN WAVERLEY (GOLF COURSE)" "VIC" "1972" "2016" "0.95" "60" "1.66"
"145.03" "-37.84" "086304" "HAWTHORN (SCOTCH COLLEGE)" "VIC" "1972" "2016" "0.88" "10" "4.13"
"144.91" "-37.64" "086305" "GREENVALE RESERVOIR" "VIC" "1972" "2011" "0.94" "156" "7.24"
"145.22" "-38.38" "086306" "STONY POINT" "VIC" "1972" "1983" "0.92" "2" "8.48"
"145" "-37.8" "086307" "ABBOTSFORD" "VIC" "1972" "1972" "0.56" "31" "3.18"
"145.21" "-37.75" "086313" "WARRANDYTE" "VIC" "1966" "2011" "0.84" "50" "14.95"
"145.49" "-38.2" "086314" "KOO WEE RUP" "VIC" "1957" "2015" "0.97" "5" "7.94"
"145.18" "-37.86" "086316" "VERMONT TRANSPORT RESEARCH" "VIC" "1973" "2016" "0.79" "105" "3.4"
"145.02" "-37.95" "086317" "SANDRINGHAM 2" "VIC" "1973" "1988" "1" "37" "11.02"
"145.53" "-38.42" "086318" "GRANTVILLE 2" "VIC" "1973" "1974" "0.89" "37" "4.69"
"145.15" "-37.62" "086319" "DOREEN" "VIC" "1973" "1975" "0.74" "221" "17.18"
"145.25" "-37.98" "086321" "DANDENONG (HINEMOA)" "VIC" "1893" "1904" "0.99" "33" "7.41"
"145.3" "-37.88" "086324" "FERNTREE GULLY (PROBERT)" "VIC" "1973" "2003" "0.97" "128" "11.38"
"145.37" "-37.68" "086326" "YERING SCHOOL" "VIC" "1879" "1893" "0.94" NA "29.18"
"145.4" "-37.7" "086327" "YERING ST HUBERTS" "VIC" "1891" "1905" "0.8" NA "29.18"
"145.92" "-37.67" "086328" "MCMAHONS CREEK (REEFTON)" "VIC" "1905" "1913" "0.88" NA "60.37"
"145.72" "-38.43" "086329" "BENA (CROMWELL)" "VIC" "1889" "1900" "0.88" "214" "11.39"
"144.88" "-37.62" "086330" "GREENVALE STATE SCHOOL" "VIC" "1905" "1922" "0.78" NA "10.46"
"145.13" "-37.82" "086331" "BOX HILL SHIRE" "VIC" "1890" "1896" "0.82" NA "4.95"
"144.92" "-37.73" "086332" "ESSENDON 2" "VIC" "1973" "1975" "0.69" "86" "2.99"
"145" "-37.75" "086333" "THORNBURY" "VIC" "1973" "1974" "0.33" "41" "1.38"
"145.81" "-37.68" "086335" "WARBURTON (O'SHANNASSY RESERVOIR (WALL))" "VIC" "2008" "2011" "0.8" "360" "54.51"
"144.83" "-38.38" "086336" "RYE" "VIC" "1907" "1913" "0.94" NA "8.64"
"145.5" "-38.4" "086337" "CORINELLA (TENBY)" "VIC" "1922" "1952" "0.78" NA "4.21"
"144.98" "-37.83" "086338" "MELBOURNE (OLYMPIC PARK)" "VIC" "2013" "2016" "0.87" "8" "6.95"
"145.44" "-38.43" "086339" "CORINELLA" "VIC" "1975" "2005" "0.98" "10" "1.88"
"145.15" "-37.82" "086340" "BLACKBURN" "VIC" "1975" "1978" "1" "77" "5.84"
"145.12" "-37.78" "086341" "DONCASTER" "VIC" "1975" "1983" "0.18" "76" "7.03"
"145.89" "-37.76" "086342" "EZARDS OLD MILL SITE" "VIC" "1964" "1995" "0.11" "685" "50.47"
"145.07" "-37.7" "086343" "BUNDOORA" "VIC" "1975" "1978" "0.8" "95" "6.5"
"144.8" "-38.31" "086344" "SOUTH CHANNEL ISLAND" "VIC" "1975" "2002" "0.72" "9" "3.44"
"145.72" "-38.52" "086345" "KONGWAK" "VIC" "1978" "1981" "0.92" NA "6.49"
"145.53" "-37.88" "086346" "NANGANA (TYERS)" "VIC" "1978" "1982" "0.84" "160" "24.83"
"145.22" "-37.74" "086347" "YARRA RIVER @ WARRANDYTE" "VIC" "1891" "2016" "0.88" "40" "16.34"
"145.18" "-37.92" "086348" "MULGRAVE" "VIC" "1978" "1978" "0.32" NA "3.46"
"144.9" "-38.48" "086349" "CAPE SCHANCK (KELLY)" "VIC" "1979" "1982" "0.93" NA "11.32"
"144.98" "-37.42" "086350" "WALLAN" "VIC" "1979" "2016" "0.96" "341" "31.13"
"145.05" "-37.72" "086351" "BUNDOORA (LATROBE UNIVERSITY)" "VIC" "1979" "2016" "0.98" "83" "4.41"
"145.15" "-38.51" "086354" "PHILLIP ISLAND PENGUIN RESERVE" "VIC" "1981" "2016" "0.76" "7" "16.5"
"145.13" "-37.67" "086355" "PLENTY (DAPRANO)" "VIC" "1982" "1986" "0.92" NA "12.67"
"145.01" "-38.47" "086356" "FLINDERS" "VIC" "1982" "2016" "0.95" "68" "7.5"
"145.1" "-38.28" "086357" "DEVILBEND RESERVOIR" "VIC" "1982" "2011" "0.94" "75" "5.52"
"145.65" "-37.86" "086358" "GLADYSDALE (LITTLE FEET FARM)" "VIC" "1984" "2016" "0.8" "295" "30.51"
"145.42" "-37.86" "086359" "MONBULK (BULB FARM)" "VIC" "1984" "2011" "0.95" "257" "22.12"
"145.74" "-37.74" "086360" "WARBURTON EAST (ARRABRI)" "VIC" "1985" "2009" "0.93" "200" "45.85"
"145.18" "-38.36" "086361" "CERBERUS" "VIC" "1986" "2016" "0.8" "13" "4.38"
"145.17" "-37.75" "086362" "DONCASTER (MANNINGHAM DEPOT)" "VIC" "1986" "2016" "0.74" "53" "12.37"
"145.48" "-37.66" "086363" "TARRAWARRA" "VIC" "1987" "2015" "0.52" "124" "37.32"
"145.45" "-37.66" "086364" "TARRAWARRA MONASTERY" "VIC" "1986" "2016" "0.95" "100" "35.44"
"145.32" "-37.78" "086365" "MOOROOLBARK" "VIC" "1986" "2006" "0.87" "120" "17.9"
"145.6" "-37.61" "086366" "FERNSHAW" "VIC" "1987" "2011" "0.63" "210" "48.94"
"145.49" "-37.8" "086367" "SEVILLE" "VIC" "1987" "2008" "0.89" "181" "29.76"
"145.43" "-38.18" "086368" "DALMORE" "VIC" "1988" "1990" "0.83" "3" "7.29"
"145.17" "-37.95" "086369" "SPRINGVALE (SANDOWN)" "VIC" "1988" "2016" "0.94" "41" "5.99"
"145.32" "-37.45" "086370" "KINGLAKE WEST" "VIC" "1989" "1989" "0.35" "585" "40.83"
"145.34" "-37.88" "086372" "FERNY CREEK (DUNNS HILL)" "VIC" "1990" "2011" "0.93" "561" "14.88"
"145.31" "-38.46" "086373" "RHYLL" "VIC" "1990" "2016" "0.94" "13" "12.93"
"145.26" "-37.47" "086374" "KINGLAKE WEST" "VIC" "1989" "2016" "0.79" "490" "35.48"
"145.26" "-38.13" "086375" "CRANBOURNE BOTANIC GARDENS" "VIC" "1990" "2016" "0.98" "85" "2.33"
"145.08" "-37.42" "086377" "UPPER PLENTY" "VIC" "1986" "2016" "0.99" "325" "32.33"
"144.98" "-37.77" "086378" "BRUNSWICK" "VIC" "1991" "1996" "0.79" "45" "3.49"
"145.24" "-37.79" "086379" "RINGWOOD NORTH" "VIC" "1991" "2016" "0.96" "170" "12.65"
"145.63" "-37.78" "086382" "YARRA JUNCTION" "VIC" "1993" "2008" "0.42" "120" "38.01"
"145.41" "-37.72" "086383" "COLDSTREAM" "VIC" "1994" "2016" "0.93" "83" "28.26"
"144.84" "-37.68" "086384" "MELBOURNE AIRPORT COMPARISON" "VIC" "1999" "2001" "0.77" NA "9.33"
"145.51" "-37.65" "086385" "HEALESVILLE (MOUNT YULE)" "VIC" "1998" "2014" "0.31" "100" "40.02"
"145.09" "-38.39" "086386" "MERRICKS STONIER'S WINERY" "VIC" "1996" "2016" "0.85" "55" "3.04"
"144.9" "-38.46" "086393" "CAPE SCHANCK" "VIC" "1997" "2015" "0.89" "145" "9.25"
"145.51" "-38.08" "086394" "PAKENHAM" "VIC" "1998" "2016" "0.99" "35" "3.7"
"144.84" "-37.68" "086396" "MELBOURNE AIRPORT (SOUTH ANEMOMETER)" "VIC" "1997" "2015" "0.09" "99" "9.33"
"145.26" "-37.58" "086399" "ST. ANDREWS (HILDERBRAND ROAD)" "VIC" "1998" "2008" "0.88" "240" "27.63"
"144.26" "-37.88" "087000" "ANAKIE" "VIC" "1889" "2016" "0.98" "247" "19.1"
"144.2" "-38.41" "087001" "ANGLESEA" "VIC" "1926" "2005" "0.98" "95" "2.89"
"144.4" "-37.7" "087002" "BACCHUS MARSH" "VIC" "1880" "1962" "0.96" "105" "28.11"
"144.4" "-37.8" "087003" "BALLIANG EAST (CHESNEY)" "VIC" "1912" "1976" "0.99" "105" "17.39"
"144.47" "-37.6" "087004" "BACCHUS MARSH (SPRINGBANK)" "VIC" "1947" "1970" "0.99" "244" "38.6"
"144.2" "-37.6" "087005" "BALLAN (FISKVILLE)" "VIC" "1927" "1969" "0.98" "442" "45.22"
"144.23" "-37.6" "087006" "BALLAN" "VIC" "1875" "2016" "0.96" "509" "43.9"
"144.14" "-37.74" "087007" "MORRISONS (BALLARK)" "VIC" "1889" "2016" "0.98" "379" "36.87"
"144.44" "-37.81" "087008" "BALLIANG EAST" "VIC" "1909" "2010" "0.96" "131" "15.42"
"144.16" "-38.02" "087009" "BANNOCKBURN" "VIC" "1898" "2016" "0.96" "106" "22.06"
"144.48" "-38.27" "087010" "BARWON HEADS  (JIRRAHLINGA)" "VIC" "1904" "2002" "0.95" "5" "6.11"
"144.03" "-37.54" "087011" "BEALES RESERVOIR" "VIC" "1881" "2009" "1" "580" "59.45"
"144.34" "-38.17" "087012" "BELMONT" "VIC" "1950" "2000" "0.79" "50" "10.44"
"144.7" "-37.3" "087013" "BENLOCH" "VIC" "1930" "1956" "0.96" NA "49.39"
"143.93" "-37.55" "087014" "BUNGAREE (KIRKS RESERVOIR)" "VIC" "1881" "2016" "0.99" "511" "64.74"
"144.81" "-37.7" "087015" "KEILOR" "VIC" "1999" "2010" "0.97" "90" "11.67"
"144.1" "-37.77" "087016" "MOORABOOL RIVER AT MORRISONS" "VIC" "2000" "2016" "0.6" NA "37.71"
"144.31" "-37.47" "087017" "BLACKWOOD" "VIC" "1878" "2015" "0.91" "560" "54.86"
"144.75" "-37.45" "087018" "BOLINDA" "VIC" "1905" "1965" "0.71" "385" "32.59"
"144.6" "-37.3" "087019" "COBAW (MEADOW PARK)" "VIC" "1945" "1959" "0.99" NA "53.82"
"144.78" "-37.77" "087020" "DEER PARK" "VIC" "1908" "1986" "0.93" "52" "8.13"
"144.21" "-37.82" "087021" "DURDIDWARRAH" "VIC" "1874" "2016" "0.87" "366" "26.68"
"144.88" "-37.82" "087022" "FOOTSCRAY" "VIC" "1963" "1974" "0.93" "14" "3.04"
"144.4" "-38.16" "087023" "GEELONG SALINES (MOOLAP)" "VIC" "1897" "2013" "0.94" "4" "7.27"
"144.34" "-38.13" "087024" "GEELONG GOLF CLUB" "VIC" "1925" "2004" "0.91" "15" "12.57"
"144.37" "-38.12" "087025" "GEELONG SEC" "VIC" "1870" "1970" "0.98" "17" "10.15"
"144.61" "-37.49" "087026" "GISBORNE" "VIC" "1887" "2014" "0.68" "409" "37.51"
"144.83" "-37.69" "087027" "KEILOR (ARUNDEL)" "VIC" "1892" "2006" "0.98" "70" "10.01"
"144" "-37.7" "087028" "LAL LAL" "VIC" "1914" "1951" "0.81" NA "49.46"
"144.72" "-37.27" "087029" "LANCEFIELD" "VIC" "1885" "2016" "0.95" "463" "51.72"
"144.4" "-38" "087030" "LARA LAKE" "VIC" "1899" "1969" "0.98" NA "1.03"
"144.76" "-37.86" "087031" "LAVERTON RAAF" "VIC" "1941" "2016" "0.99" "20" "1.35"
"144.75" "-37.9" "087032" "LAVERTON SALINES" "VIC" "1925" "1976" "0.96" "14" "3.27"
"144.49" "-37.99" "087033" "LITTLE RIVER" "VIC" "1906" "2016" "0.96" "20" "5.2"
"144.33" "-38.07" "087034" "LOVELY BANKS (RESERVOIR)" "VIC" "1877" "2015" "0.89" "83" "9.28"
"144.6" "-37.4" "087035" "MOUNT MACEDON (BURNCRANNA)" "VIC" "1915" "1983" "0.99" "548" "45.04"
"144.56" "-37.42" "087036" "MACEDON FORESTRY" "VIC" "1873" "2016" "0.82" "505" "45.95"
"144.58" "-37.4" "087037" "MOUNT MACEDON" "VIC" "1886" "1950" "0.99" "762" "46.25"
"144.88" "-37.78" "087038" "MARIBYRNONG EXPLOSIVES FACTORY" "VIC" "1915" "1993" "0.84" "20" "2"
"144.57" "-37.66" "087039" "MELTON" "VIC" "1883" "2015" "0.9" "156" "27.77"
"144.57" "-37.75" "087040" "MELTON RESERVOIR" "VIC" "1948" "2016" "0.99" "100" "20.1"
"144.5" "-37.7" "087041" "MELTON SOUTH" "VIC" "1947" "1948" "0.82" NA "27.62"
"144.11" "-37.86" "087042" "MEREDITH" "VIC" "1887" "2016" "0.84" "329" "30.87"
"144.15" "-37.82" "087043" "MEREDITH (DARRA)" "VIC" "1875" "2016" "0.99" "362" "30.7"
"143.97" "-37.87" "087044" "MEREDITH (WATTLE VALE)" "VIC" "1905" "1971" "0.98" "335" "41.46"
"144.08" "-37.52" "087045" "MOORABOOL RESERVOIR" "VIC" "1912" "2016" "0.99" "605" "58.5"
"143.94" "-37.67" "087046" "SCOTSBURN (MOUNT BONINYONG)" "VIC" "1856" "2015" "0.87" "488" "55.61"
"144.2" "-38.2" "087047" "MOUNT MORIAC" "VIC" "1908" "1945" "0.95" NA "15.38"
"144.44" "-37.9" "087048" "LITTLE RIVER (MOUNT ROTHWELL)" "VIC" "1882" "2016" "0.94" "110" "5.75"
"144.62" "-37.38" "087049" "MOUNT TOWRONG" "VIC" "1930" "1969" "0.97" "838" "45.59"
"144.2" "-37.75" "087050" "MOUNT WALLACE" "VIC" "1905" "1949" "0.87" NA "32.15"
"144.35" "-37.65" "087051" "MYRNIONG" "VIC" "1887" "1979" "0.87" "229" "34.62"
"144.85" "-37.6" "087052" "OAKLANDS JUNCTION" "VIC" "1936" "1992" "0.98" "213" "13.79"
"144.64" "-38.12" "087053" "PORTARLINGTON" "VIC" "1884" "2016" "0.94" "77" "6.56"
"144.66" "-38.27" "087054" "QUEENSCLIFF" "VIC" "1896" "2012" "0.98" "15" "6.52"
"144.78" "-37.45" "087055" "RIDDELLS CREEK" "VIC" "1887" "1960" "0.89" "367" "31.29"
"144.6" "-37.7" "087056" "ROCKBANK" "VIC" "1913" "1966" "0.69" NA "22.67"
"144.75" "-37.35" "087057" "ROMSEY" "VIC" "1877" "1970" "0.77" "488" "42.48"
"144.8" "-37.75" "087058" "ST ALBANS" "VIC" "1906" "1951" "0.93" "66" "7.71"
"143.98" "-38.01" "087059" "SHELFORD" "VIC" "1887" "2009" "0.91" "97" "37.78"
"144.15" "-37.48" "087060" "SPARGO CREEK" "VIC" "1910" "1948" "0.44" NA "59.01"
"144.74" "-37.57" "087061" "SUNBURY (SALESIAN COLLEGE )" "VIC" "1878" "2014" "0.93" "200" "22.99"
"144.77" "-37.7" "087062" "SYDENHAM" "VIC" "1930" "1991" "0.94" "106" "13.56"
"144" "-37" "087063" "TOOLERN VALE" "VIC" "1928" "1951" "0.97" NA "113.2"
"144.3" "-38.2" "087064" "WAURN PONDS" "VIC" "1899" "1959" "0.96" "102" "9.09"
"144.68" "-37.9" "087065" "WERRIBEE RESEARCH FARM" "VIC" "1913" "1980" "1" "24" "1.7"
